left_hand_active_crop,right_hand_active_crop,left_hand_active,right_hand_active,iou,time,id,path_l,hand_in_focus
True,True,True,True,0.2238,44.24,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,0.1555,44.8,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1751,45.36,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2444,45.92,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,False,False,False,,46.48,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,47.04,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,0.1613,47.6,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,0.0452,48.16,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,,48.72,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,49.28,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,False,True,False,,49.84,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1389,50.4,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,0.0262,50.96,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.1438,51.52,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,52.08,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,0.2922,52.64,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,False,,53.2,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,,53.76,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,False,True,True,,54.32,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
True,True,True,True,,54.88,C00022_RTT left side1_1,C00022/C00022_RTT left side1_1.csv,left
False,False,False,True,0.1408,0.0,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0756,0.56,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0659,1.12,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0388,1.68,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0,2.24,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,True,0.0,2.8,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,True,0.0,3.36,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0246,3.92,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,False,0.0909,4.48,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,False,0.086,5.04,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0,5.6,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0,6.16,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0034,6.72,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0516,7.28,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0585,7.84,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,True,0.0699,8.4,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0345,8.96,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,True,0.0269,9.52,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0,10.08,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0,10.64,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0,11.2,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,True,0.0726,11.76,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0509,12.32,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0,12.88,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0,13.44,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0528,14.0,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.076,14.56,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.069,15.12,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0728,15.68,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0529,16.24,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0235,16.8,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0611,17.36,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0854,17.92,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0674,18.48,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0402,19.04,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.037,19.6,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0773,20.16,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0766,20.72,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0744,21.28,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0689,21.84,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0752,22.4,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.1117,22.96,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.1313,23.52,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.1097,24.08,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.1241,24.64,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0696,25.2,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,True,0.0528,25.76,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0513,26.32,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,True,0.0751,26.88,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0766,27.44,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0537,28.0,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0873,28.56,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.1592,29.12,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.1582,29.68,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,False,0.0599,30.24,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,False,0.0589,30.8,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.146,31.36,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.1582,31.92,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0631,32.48,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0606,33.04,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0559,33.6,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0543,34.16,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0529,34.72,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0744,35.28,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.2452,35.84,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
True,False,True,True,0.4539,36.4,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.1482,36.96,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,True,0.0679,37.52,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,True,True,0.0914,38.08,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
True,True,False,True,0.2407,38.64,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
True,True,False,True,0.2152,39.2,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0543,39.76,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0843,40.32,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0633,40.88,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0667,41.44,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0535,42.0,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.133,42.56,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.1412,43.12,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0654,43.68,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,False,0.0618,44.24,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0684,44.8,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.1435,45.36,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.1395,45.92,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,True,0.0663,46.48,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0763,47.04,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.086,47.6,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0706,48.16,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,True,0.0674,48.72,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0448,49.28,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0071,49.84,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0483,50.4,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,False,0.0577,50.96,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,False,False,False,0.055,51.52,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0346,52.08,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0113,52.64,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0225,53.2,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0476,53.76,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0594,54.32,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0622,54.88,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0747,55.44,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0611,56.0,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
False,True,False,True,0.0648,56.56,C00022_RTT right side1_1,C00022/C00022_RTT right side1_1.csv,right
True,True,True,True,,0.0,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,False,True,True,,0.56,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,1.12,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,1.68,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,2.24,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,2.8,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,3.36,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,False,True,,3.92,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
False,False,False,False,,4.48,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
False,False,False,False,,5.04,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,5.6,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,6.16,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,6.72,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,7.28,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,False,True,,7.84,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
False,False,False,False,,8.4,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,8.96,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,9.52,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,10.08,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,10.64,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,11.2,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
False,False,False,True,,11.76,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,False,True,True,,12.32,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,12.88,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,13.44,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,14.0,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,False,True,True,,14.56,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,False,False,False,,15.12,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,15.68,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,16.24,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,False,True,True,,16.8,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,17.36,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,False,False,False,0.3442,17.92,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,18.48,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,19.04,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,19.6,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,20.16,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
False,False,False,False,0.3489,20.72,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,21.28,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,21.84,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,22.4,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,22.96,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,23.52,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,24.08,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,24.64,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,25.2,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,25.76,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,26.32,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,False,False,False,,26.88,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,27.44,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,28.0,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,0.6639,28.56,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,29.12,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,29.68,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
False,False,False,False,,30.24,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
False,False,False,False,,30.8,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,31.36,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,31.92,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,32.48,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,33.04,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,False,True,False,,33.6,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,False,False,False,,34.16,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,34.72,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,35.28,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,35.84,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
True,True,True,True,,36.4,C00022_RTT right side1_2,C00022/C00022_RTT right side1_2.csv,right
